Date,King,Pierce,Snohomish,Yakima,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays_Harbor,Island,Jefferson,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Pacific,Pend_Oreille,San_Juan,Skagit,Skamania,Spokane,Stevens,Thurston,Wahkiakum,Walla_Walla,Whatcom,Whitman,Unassigned,New,Roll_avg
7/23,14026,4239,4640,9461,328,22,3077,857,73,1308,10,389,597,7,2949,2,1040,75,222,50,473,309,86,140,8,94,551,26,28,26,725,44,3023,51,513,6,325,824,58,142,815,829
7/24,14249,4355,4718,9557,342,22,3134,892,75,1318,12,390,618,7,2992,2,1064,79,223,50,494,314,88,145,10,102,575,27,32,28,735,45,3165,55,538,5,340,830,59,163,1025,902
7/25,14417,4454,4746,9629,360,22,3166,923,78,1328,12,395,638,9,3026,2,1095,81,225,50,520,316,90,147,9,112,605,30,34,28,742,47,3269,59,546,5,347,844,59,170,786,856
7/26,14579,4556,4788,9700,363,22,3203,951,79,1333,12,402,665,10,3048,2,1110,81,225,50,542,319,91,151,9,115,635,30,36,28,753,47,3319,59,564,5,354,853,59,173,686,826
7/27,14717,4626,4853,9758,368,22,3306,960,86,1382,13,415,681,11,3123,2,1151,85,231,50,564,320,99,156,9,124,655,31,36,28,760,47,3422,66,570,5,368,871,82,152,884,850
7/28,14856,4736,4903,9804,371,22,3390,998,88,1398,13,420,706,12,3173,2,1174,90,232,51,575,326,100,160,10,134,673,32,35,28,766,47,3511,69,578,5,383,879,84,151,780,853
7/29,15025,4836,4949,9865,374,24,3434,1019,91,1411,13,426,726,12,3210,2,1186,92,234,51,598,326,100,166,10,145,689,33,36,28,783,47,3613,82,603,5,395,894,84,186,818,821
7/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767
7/31,15390,5064,5087,9961,386,24,3485,1106,91,1513,13,441,788,13,3281,2,1231,96,237,51,633,347,103,176,13,149,735,40,35,28,805,52,3806,89,636,5,413,910,88,218,1738,823
8/1,15501,5127,5143,10017,396,24,3501,1133,94,1610,13,446,808,18,3309,2,1276,97,239,53,645,348,106,186,13,157,755,40,36,28,815,53,3863,89,638,5,420,922,88,159,632,802
8/2,15603,5216,5159,10047,400,24,3514,1177,94,1620,13,446,830,18,3325,2,1294,99,239,53,658,348,106,189,13,163,771,40,36,28,826,53,3909,92,640,5,454,936,87,188,542,784
8/3,15726,5280,5219,10081,407,24,3569,1190,96,1667,13,453,840,20,3374,2,1321,101,241,54,674,353,106,190,15,175,783,41,37,29,836,54,4005,94,649,5,460,941,87,167,664,772
8/4,15865,5348,5261,10142,407,24,3613,1224,98,1705,13,454,868,24,3390,2,1333,109,241,54,690,354,108,194,19,181,795,44,39,28,849,56,4088,96,659,5,470,957,87,190,705,774
8/5,16078,5477,5326,10167,417,25,3632,1255,100,1712,13,462,890,21,3412,2,1393,109,241,54,707,355,108,197,20,187,820,47,38,28,858,55,4192,99,680,5,487,965,89,194,833,779
8/6,16222,5522,5369,10210,423,25,3690,1276,102,1749,13,472,908,22,3447,2,1422,109,247,54,721,360,109,207,22,201,836,48,39,28,858,57,4277,105,694,5,495,970,103,168,670,769
8/7,16439,5606,5423,10269,434,27,3714,1306,103,1767,13,477,938,22,3486,4,1459,119,249,54,730,373,111,213,28,212,861,49,40,28,876,57,4415,108,708,5,522,982,104,192,936,762
8/8,16570,5682,5465,10325,440,27,3723,1334,120,1777,13,482,948,22,3507,4,1491,120,250,54,739,373,113,220,27,217,864,51,41,28,880,57,4442,110,717,5,533,989,104,208,549,746
8/9,16707,5751,5486,10367,452,27,3748,1358,122,1787,13,485,961,23,3540,4,1540,122,247,54,746,375,113,225,27,226,877,50,44,28,890,57,4504,110,732,5,547,990,105,202,575,738
8/10,16808,5801,5532,10389,457,28,3776,1363,139,1823,13,495,965,23,3560,4,1562,122,249,55,761,394,118,229,27,229,877,51,44,30,891,57,4561,112,742,5,549,991,110,209,504,710
8/11,16941,5874,5582,10412,457,28,3787,1405,142,1849,13,496,976,22,3577,4,1584,125,249,55,768,412,119,231,27,242,881,55,46,30,904,57,4602,112,752,5,564,1000,113,204,551,694
8/12,17118,5940,5621,10467,460,31,3802,1449,144,1874,13,502,985,22,3605,4,1627,127,249,56,778,412,119,233,27,240,885,54,46,30,909,57,4667,113,761,5,572,1007,118,210,637,681
8/13,17308,6038,5668,10523,479,33,3815,1482,146,1897,13,504,1007,22,3667,4,1676,132,249,57,793,426,121,241,30,254,903,55,46,30,916,58,4723,114,774,5,581,1012,120,217,800,676
8/14,17491,6094,5716,10590,494,39,3845,1501,152,1927,13,504,1011,22,3705,4,1746,138,250,57,801,445,133,257,31,257,907,57,48,30,922,58,4758,117,781,5,587,1018,124,250,746,667
8/15,17623,6150,5730,10625,504,41,3851,1544,163,1933,13,505,1031,22,3713,4,1821,142,253,59,806,446,134,261,31,262,924,58,50,30,932,58,4791,117,790,5,638,1024,124,253,576,663
